Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2007,MMR,Myanmar,BGD,Bangladesh,GBR,United Kingdom of Great Britain and Northern Ireland,121
2007,IRQ,Iraq,KAZ,Kazakhstan,SWE,Sweden,4
2007,AFG,Afghanistan,THA,Thailand,CAN,Canada,1
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),IRL,Ireland,15
2007,MMR,Myanmar,MYS,Malaysia,USA,United States of America,8460
2007,SOM,Somalia,KHM,Cambodia,NLD,Netherlands,1
2007,MMR,Myanmar,BGD,Bangladesh,CAN,Canada,204
2007,COD,Dem. Rep. of the Congo,KHM,Cambodia,NOR,Norway,4
2007,SOM,Somalia,THA,Thailand,USA,United States of America,2
2007,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,224
2007,IRQ,Iraq,IND,India,USA,United States of America,1
2007,BTN,Bhutan,NPL,Nepal,NOR,Norway,4
2007,SOM,Somalia,MYS,Malaysia,NZL,New Zealand,6
2007,MMR,Myanmar,IDN,Indonesia,CAN,Canada,1
2007,IRN,Iran (Islamic Rep. of),IDN,Indonesia,AUS,Australia,1
2007,SDN,Sudan,THA,Thailand,SWE,Sweden,2
2007,SOM,Somalia,THA,Thailand,FIN,Finland,1
2007,AFG,Afghanistan,IND,India,GBR,United Kingdom of Great Britain and Northern Ireland,14
2007,AFG,Afghanistan,MYS,Malaysia,SWE,Sweden,1
2007,COD,Dem. Rep. of the Congo,THA,Thailand,CAN,Canada,13
2007,IRQ,Iraq,IRN,Iran (Islamic Rep. of),IRL,Ireland,2
2007,SOM,Somalia,MYS,Malaysia,USA,United States of America,1
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NLD,Netherlands,1
2007,SOM,Somalia,BGD,Bangladesh,CAN,Canada,6
2007,IRQ,Iraq,CHN,China,NOR,Norway,2
2007,SDN,Sudan,THA,Thailand,USA,United States of America,2
2007,AFG,Afghanistan,IND,India,DNK,Denmark,7
2007,MMR,Myanmar,BGD,Bangladesh,NZL,New Zealand,54
2007,SOM,Somalia,IDN,Indonesia,CAN,Canada,2
2007,IRQ,Iraq,IDN,Indonesia,AUS,Australia,10
2007,BTN,Bhutan,NPL,Nepal,DNK,Denmark,14
2007,MMR,Myanmar,IND,India,USA,United States of America,35
2007,AFG,Afghanistan,PAK,Pakistan,NOR,Norway,4
2007,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,153
2007,SDN,Sudan,MYS,Malaysia,USA,United States of America,1
2007,AFG,Afghanistan,TJK,Tajikistan,SWE,Sweden,11
2007,IRQ,Iraq,IDN,Indonesia,GBR,United Kingdom of Great Britain and Northern Ireland,15
2007,IRQ,Iraq,MYS,Malaysia,SWE,Sweden,36
2007,MMR,Myanmar,THA,Thailand,CAN,Canada,1106
2007,MMR,Myanmar,THA,Thailand,IRL,Ireland,102
2007,AFG,Afghanistan,KHM,Cambodia,NZL,New Zealand,2
2007,MMR,Myanmar,THA,Thailand,BEL,Belgium,1
2007,MMR,Myanmar,MYS,Malaysia,NLD,Netherlands,1
2007,SOM,Somalia,KHM,Cambodia,CAN,Canada,1
2007,AFG,Afghanistan,IND,India,NOR,Norway,13
2007,AFG,Afghanistan,TKM,Turkmenistan,USA,United States of America,42
2007,IRQ,Iraq,IDN,Indonesia,DNK,Denmark,5
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),CAN,Canada,70
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,297
2007,SOM,Somalia,IND,India,USA,United States of America,17
2007,COD,Dem. Rep. of the Congo,THA,Thailand,NOR,Norway,3
2007,IRQ,Iraq,THA,Thailand,NZL,New Zealand,1
2007,BTN,Bhutan,NPL,Nepal,USA,United States of America,6866
2007,AFG,Afghanistan,UZB,Uzbekistan,SWE,Sweden,53
2007,IRN,Iran (Islamic Rep. of),MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,4
2007,MMR,Myanmar,MYS,Malaysia,SWE,Sweden,226
2007,SOM,Somalia,THA,Thailand,CAN,Canada,1
2007,COD,Dem. Rep. of the Congo,KHM,Cambodia,NZL,New Zealand,1
2007,BTN,Bhutan,NPL,Nepal,NLD,Netherlands,26
2007,IRN,Iran (Islamic Rep. of),CHN,China,CAN,Canada,7
2007,MMR,Myanmar,IND,India,NOR,Norway,157
2007,IRQ,Iraq,IRN,Iran (Islamic Rep. of),CAN,Canada,11
2007,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,9
2007,SDN,Sudan,IND,India,USA,United States of America,1
2007,MMR,Myanmar,THA,Thailand,NOR,Norway,146
2007,MMR,Myanmar,THA,Thailand,NZL,New Zealand,30
2007,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,70
2007,IRQ,Iraq,UZB,Uzbekistan,SWE,Sweden,6
2007,SOM,Somalia,MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,1
2007,AFG,Afghanistan,PAK,Pakistan,SWE,Sweden,6
2007,AFG,Afghanistan,TJK,Tajikistan,CAN,Canada,28
2007,IRQ,Iraq,IDN,Indonesia,NZL,New Zealand,30
2007,COD,Dem. Rep. of the Congo,THA,Thailand,NLD,Netherlands,1
2007,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,7
2007,ERI,Eritrea,CHN,China,USA,United States of America,1
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NOR,Norway,3
2007,AFG,Afghanistan,KAZ,Kazakhstan,CAN,Canada,1
2007,MMR,Myanmar,MYS,Malaysia,AUS,Australia,814
2007,COD,Dem. Rep. of the Congo,IDN,Indonesia,USA,United States of America,4
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),MEX,Mexico,5
2007,AFG,Afghanistan,KHM,Cambodia,AUS,Australia,2
2007,SOM,Somalia,THA,Thailand,NOR,Norway,1
2007,AFG,Afghanistan,TJK,Tajikistan,NZL,New Zealand,23
2007,IRN,Iran (Islamic Rep. of),TJK,Tajikistan,CAN,Canada,4
2007,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,14
2007,AFG,Afghanistan,PAK,Pakistan,GBR,United Kingdom of Great Britain and Northern Ireland,7
2007,IRN,Iran (Islamic Rep. of),THA,Thailand,SWE,Sweden,2
2007,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NZL,New Zealand,7
2007,MMR,Myanmar,THA,Thailand,NLD,Netherlands,101
2007,AFG,Afghanistan,IND,India,CAN,Canada,55
2007,IRQ,Iraq,CHN,China,USA,United States of America,41
2007,AFG,Afghanistan,MYS,Malaysia,NOR,Norway,1
2007,IRQ,Iraq,IDN,Indonesia,FIN,Finland,1
2007,MMR,Myanmar,MYS,Malaysia,CAN,Canada,15
2007,BTN,Bhutan,NPL,Nepal,AUS,Australia,361
2007,IRQ,Iraq,IDN,Indonesia,USA,United States of America,10
2007,IRQ,Iraq,IRN,Iran (Islamic Rep. of),MEX,Mexico,15
2007,IRN,Iran (Islamic Rep. of),IND,India,AUS,Australia,6
2007,SYR,Syrian Arab Rep.,THA,Thailand,NOR,Norway,1
2007,MMR,Myanmar,THA,Thailand,GBR,United Kingdom of Great Britain and Northern Ireland,219
2007,IRN,Iran (Islamic Rep. of),TKM,Turkmenistan,USA,United States of America,4
2007,IRN,Iran (Islamic Rep. of),TKM,Turkmenistan,CAN,Canada,2
2007,MMR,Myanmar,PHL,Philippines,USA,United States of America,4
2007,IRN,Iran (Islamic Rep. of),MYS,Malaysia,NOR,Norway,1
2007,IRQ,Iraq,IRN,Iran (Islamic Rep. of),NZL,New Zealand,64
2007,AFG,Afghanistan,TJK,Tajikistan,NLD,Netherlands,13
2007,COD,Dem. Rep. of the Congo,IND,India,CAN,Canada,4
2007,SOM,Somalia,CHN,China,USA,United States of America,6
2007,MMR,Myanmar,MYS,Malaysia,FIN,Finland,1
2007,ERI,Eritrea,CHN,China,SWE,Sweden,1
2007,SOM,Somalia,MYS,Malaysia,CAN,Canada,1
2007,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,112
2007,SOM,Somalia,IDN,Indonesia,USA,United States of America,5
2007,MMR,Myanmar,IND,India,AUS,Australia,477
2007,IRQ,Iraq,UZB,Uzbekistan,NOR,Norway,1
2007,AFG,Afghanistan,UZB,Uzbekistan,USA,United States of America,677
2007,COD,Dem. Rep. of the Congo,THA,Thailand,USA,United States of America,2
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),CAN,Canada,6
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),SWE,Sweden,17
2008,MMR,Myanmar,HKG,"China, Hong Kong SAR",NLD,Netherlands,1
2008,IRQ,Iraq,IND,India,USA,United States of America,6
2008,AFG,Afghanistan,IDN,Indonesia,NZL,New Zealand,10
2008,AFG,Afghanistan,TJK,Tajikistan,NLD,Netherlands,4
2008,BTN,Bhutan,NPL,Nepal,DNK,Denmark,192
2008,MMR,Myanmar,MYS,Malaysia,USA,United States of America,7777
2008,IRN,Iran (Islamic Rep. of),THA,Thailand,CAN,Canada,1
2008,MMR,Myanmar,BGD,Bangladesh,NOR,Norway,12
2008,SOM,Somalia,MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,5
2008,MMR,Myanmar,BGD,Bangladesh,USA,United States of America,32
2008,BTN,Bhutan,NPL,Nepal,AUS,Australia,717
2008,ERI,Eritrea,CHN,China,CAN,Canada,2
2008,SDN,Sudan,THA,Thailand,USA,United States of America,1
2008,MMR,Myanmar,HKG,"China, Hong Kong SAR",SWE,Sweden,1
2008,AFG,Afghanistan,MYS,Malaysia,CAN,Canada,4
2008,MMR,Myanmar,MYS,Malaysia,SWE,Sweden,74
2008,IRN,Iran (Islamic Rep. of),IND,India,NLD,Netherlands,1
2008,MMR,Myanmar,IND,India,USA,United States of America,306
2008,IRQ,Iraq,IDN,Indonesia,NZL,New Zealand,12
2008,AFG,Afghanistan,UZB,Uzbekistan,NLD,Netherlands,5
2008,AFG,Afghanistan,PAK,Pakistan,DNK,Denmark,1
2008,SOM,Somalia,MYS,Malaysia,USA,United States of America,18
2008,IRQ,Iraq,THA,Thailand,CAN,Canada,10
2008,AFG,Afghanistan,IND,India,NOR,Norway,1
2008,IRQ,Iraq,THA,Thailand,GBR,United Kingdom of Great Britain and Northern Ireland,1
2008,MMR,Myanmar,KHM,Cambodia,USA,United States of America,6
2008,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,68
2008,SOM,Somalia,CHN,China,CAN,Canada,2
2008,IRN,Iran (Islamic Rep. of),TKM,Turkmenistan,USA,United States of America,1
2008,AFG,Afghanistan,IND,India,SWE,Sweden,86
2008,SOM,Somalia,IND,India,USA,United States of America,30
2008,IRN,Iran (Islamic Rep. of),MYS,Malaysia,CAN,Canada,3
2008,SDN,Sudan,MYS,Malaysia,SWE,Sweden,1
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),NLD,Netherlands,14
2008,IRN,Iran (Islamic Rep. of),IND,India,NOR,Norway,1
2008,AFG,Afghanistan,MYS,Malaysia,NZL,New Zealand,5
2008,AFG,Afghanistan,UZB,Uzbekistan,DNK,Denmark,32
2008,SDN,Sudan,MYS,Malaysia,USA,United States of America,6
2008,MMR,Myanmar,THA,Thailand,CAN,Canada,485
2008,ERI,Eritrea,CHN,China,USA,United States of America,2
2008,SOM,Somalia,PAK,Pakistan,AUS,Australia,1
2008,ERI,Eritrea,HKG,"China, Hong Kong SAR",CAN,Canada,4
2008,AFG,Afghanistan,UZB,Uzbekistan,USA,United States of America,112
2008,IRN,Iran (Islamic Rep. of),IND,India,SWE,Sweden,3
2008,SDN,Sudan,IND,India,USA,United States of America,1
2008,IRQ,Iraq,MYS,Malaysia,CAN,Canada,4
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),ESP,Spain,2
2008,IRQ,Iraq,PAK,Pakistan,SWE,Sweden,6
2008,MMR,Myanmar,MYS,Malaysia,NLD,Netherlands,1
2008,SOM,Somalia,THA,Thailand,CAN,Canada,2
2008,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NOR,Norway,19
2008,IRQ,Iraq,MYS,Malaysia,NZL,New Zealand,1
2008,MMR,Myanmar,BGD,Bangladesh,AUS,Australia,151
2008,BTN,Bhutan,NPL,Nepal,USA,United States of America,21078
2008,IRQ,Iraq,IND,India,SWE,Sweden,5
2008,SOM,Somalia,CHN,China,USA,United States of America,1
2008,IRQ,Iraq,THA,Thailand,AUS,Australia,1
2008,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,9
2008,IRQ,Iraq,UZB,Uzbekistan,USA,United States of America,4
2008,AFG,Afghanistan,KGZ,Kyrgyzstan,USA,United States of America,11
2008,MMR,Myanmar,MYS,Malaysia,CAN,Canada,107
2008,AFG,Afghanistan,PAK,Pakistan,ESP,Spain,5
2008,COD,Dem. Rep. of the Congo,THA,Thailand,SWE,Sweden,1
2008,BTN,Bhutan,NPL,Nepal,NLD,Netherlands,110
2008,SDN,Sudan,THA,Thailand,CAN,Canada,1
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),NOR,Norway,3
2008,MMR,Myanmar,MYS,Malaysia,NZL,New Zealand,140
2008,IRQ,Iraq,LKA,Sri Lanka,FRA,France,4
2008,AFG,Afghanistan,IND,India,AUS,Australia,1
2008,MMR,Myanmar,MYS,Malaysia,CZE,Czechia,47
2008,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,91
2008,MMR,Myanmar,IND,India,SWE,Sweden,50
2008,COD,Dem. Rep. of the Congo,HKG,"China, Hong Kong SAR",USA,United States of America,3
2008,MMR,Myanmar,THA,Thailand,AUS,Australia,1791
2008,AFG,Afghanistan,IND,India,CAN,Canada,33
2008,SYR,Syrian Arab Rep.,UZB,Uzbekistan,USA,United States of America,1
2008,IRQ,Iraq,KGZ,Kyrgyzstan,USA,United States of America,5
2008,SOM,Somalia,MYS,Malaysia,CAN,Canada,6
2008,MMR,Myanmar,THA,Thailand,SWE,Sweden,193
2008,COD,Dem. Rep. of the Congo,THA,Thailand,NLD,Netherlands,1
2008,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,3
2008,AFG,Afghanistan,TJK,Tajikistan,CAN,Canada,15
2008,MMR,Myanmar,MYS,Malaysia,NOR,Norway,39
2008,SOM,Somalia,MYS,Malaysia,NZL,New Zealand,1
2008,AFG,Afghanistan,KGZ,Kyrgyzstan,FIN,Finland,5
2008,MMR,Myanmar,THA,Thailand,FRA,France,1
2008,MMR,Myanmar,IND,India,AUS,Australia,177
2008,SOM,Somalia,IND,India,SWE,Sweden,1
2008,SOM,Somalia,HKG,"China, Hong Kong SAR",USA,United States of America,6
2008,IRN,Iran (Islamic Rep. of),IND,India,CAN,Canada,6
2008,IRN,Iran (Islamic Rep. of),THA,Thailand,NLD,Netherlands,4
2008,ERI,Eritrea,CHN,China,DNK,Denmark,1
2008,AFG,Afghanistan,LKA,Sri Lanka,USA,United States of America,3
2008,SDN,Sudan,MYS,Malaysia,CAN,Canada,4
2008,AFG,Afghanistan,TJK,Tajikistan,SWE,Sweden,9
2008,IRQ,Iraq,PAK,Pakistan,USA,United States of America,1
2008,BTN,Bhutan,NPL,Nepal,NOR,Norway,204
2008,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,178
2008,IRQ,Iraq,THA,Thailand,FIN,Finland,4
2008,MMR,Myanmar,BGD,Bangladesh,IRL,Ireland,112
2008,AFG,Afghanistan,IDN,Indonesia,AUS,Australia,7
2008,SYR,Syrian Arab Rep.,IND,India,SWE,Sweden,5
2008,AFG,Afghanistan,IND,India,USA,United States of America,163
2008,IRQ,Iraq,IND,India,CAN,Canada,11
2008,IRN,Iran (Islamic Rep. of),TJK,Tajikistan,SWE,Sweden,2
2008,IRQ,Iraq,THA,Thailand,NLD,Netherlands,4
2008,IRQ,Iraq,CHN,China,DNK,Denmark,6
2008,IRQ,Iraq,LKA,Sri Lanka,USA,United States of America,6
2008,BTN,Bhutan,NPL,Nepal,CAN,Canada,1037
2008,IRN,Iran (Islamic Rep. of),THA,Thailand,USA,United States of America,6
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),CHE,Switzerland,7
2008,MMR,Myanmar,THA,Thailand,NOR,Norway,314
2008,AFG,Afghanistan,PAK,Pakistan,NZL,New Zealand,1
2008,MMR,Myanmar,THA,Thailand,FIN,Finland,191
2008,IRN,Iran (Islamic Rep. of),CHN,China,IRL,Ireland,7
2008,IRQ,Iraq,IDN,Indonesia,AUS,Australia,28
2008,IRQ,Iraq,IDN,Indonesia,SWE,Sweden,6
2008,COD,Dem. Rep. of the Congo,IND,India,USA,United States of America,1
2008,MMR,Myanmar,IND,India,CAN,Canada,69
2008,IRQ,Iraq,TJK,Tajikistan,SWE,Sweden,2
2008,MMR,Myanmar,THA,Thailand,NLD,Netherlands,111
2008,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),DNK,Denmark,1
2008,AFG,Afghanistan,MYS,Malaysia,USA,United States of America,23
2008,AFG,Afghanistan,PAK,Pakistan,CAN,Canada,51
2008,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),IRL,Ireland,5
2008,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,200
2008,IRQ,Iraq,THA,Thailand,USA,United States of America,16
2008,AFG,Afghanistan,UZB,Uzbekistan,NOR,Norway,40
2008,MMR,Myanmar,BGD,Bangladesh,SWE,Sweden,19
2008,COD,Dem. Rep. of the Congo,THA,Thailand,NZL,New Zealand,1
2008,SOM,Somalia,IDN,Indonesia,SWE,Sweden,5
2008,ERI,Eritrea,IND,India,USA,United States of America,1
2008,SOM,Somalia,IND,India,CAN,Canada,14
2008,MMR,Myanmar,BGD,Bangladesh,NZL,New Zealand,11
2008,AFG,Afghanistan,TKM,Turkmenistan,SWE,Sweden,10
2008,SOM,Somalia,THA,Thailand,NLD,Netherlands,1
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),DNK,Denmark,8
2008,IRN,Iran (Islamic Rep. of),MYS,Malaysia,USA,United States of America,2
2008,IRN,Iran (Islamic Rep. of),PAK,Pakistan,CAN,Canada,2
2008,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,28
2008,MMR,Myanmar,THA,Thailand,USA,United States of America,17249
2008,ERI,Eritrea,CHN,China,SWE,Sweden,2
2008,MMR,Myanmar,THA,Thailand,NZL,New Zealand,28
2008,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),SWE,Sweden,242
2008,IRN,Iran (Islamic Rep. of),IND,India,USA,United States of America,6
2008,IRQ,Iraq,IDN,Indonesia,CAN,Canada,4
2008,AFG,Afghanistan,IND,India,NZL,New Zealand,7
2008,AFG,Afghanistan,UZB,Uzbekistan,SWE,Sweden,199
2008,SYR,Syrian Arab Rep.,THA,Thailand,NLD,Netherlands,1
2008,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,190
2008,IRQ,Iraq,MYS,Malaysia,USA,United States of America,6
2008,COD,Dem. Rep. of the Congo,THA,Thailand,CAN,Canada,9
2008,MMR,Myanmar,MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,3
2008,MMR,Myanmar,MYS,Malaysia,AUS,Australia,448
2008,MMR,Myanmar,BGD,Bangladesh,CAN,Canada,212
2008,SOM,Somalia,THA,Thailand,USA,United States of America,1
2008,IRQ,Iraq,CHN,China,SWE,Sweden,5
2009,AFG,Afghanistan,HKG,"China, Hong Kong SAR",USA,United States of America,1
2009,SOM,Somalia,PAK,Pakistan,CAN,Canada,6
2009,MMR,Myanmar,MYS,Malaysia,ROU,Romania,56
2009,MMR,Myanmar,PHL,Philippines,USA,United States of America,2
2009,SOM,Somalia,IDN,Indonesia,AUS,Australia,1
2009,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),SWE,Sweden,233
2009,AFG,Afghanistan,MYS,Malaysia,USA,United States of America,12
2009,AFG,Afghanistan,IDN,Indonesia,NZL,New Zealand,10
2009,IRN,Iran (Islamic Rep. of),THA,Thailand,FIN,Finland,1
2009,AFG,Afghanistan,UZB,Uzbekistan,SWE,Sweden,75
2009,IRQ,Iraq,MYS,Malaysia,USA,United States of America,13
2009,MMR,Myanmar,THA,Thailand,JPN,Japan,62
2009,MMR,Myanmar,IND,India,CAN,Canada,29
2009,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NOR,Norway,274
2009,MMR,Myanmar,PLW,Palau,USA,United States of America,10
2009,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,40
2009,ERI,Eritrea,HKG,"China, Hong Kong SAR",USA,United States of America,1
2009,COD,Dem. Rep. of the Congo,THA,Thailand,CAN,Canada,4
2009,IRQ,Iraq,IRN,Iran (Islamic Rep. of),SWE,Sweden,1
2009,MMR,Myanmar,MYS,Malaysia,NZL,New Zealand,12
2009,MMR,Myanmar,THA,Thailand,FIN,Finland,156
2009,MMR,Myanmar,MYS,Malaysia,USA,United States of America,9201
2009,SOM,Somalia,IND,India,CAN,Canada,1
2009,MMR,Myanmar,MYS,Malaysia,NOR,Norway,101
2009,COD,Dem. Rep. of the Congo,THA,Thailand,USA,United States of America,5
2009,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,24
2009,IRN,Iran (Islamic Rep. of),HKG,"China, Hong Kong SAR",USA,United States of America,4
2009,IRQ,Iraq,THA,Thailand,CAN,Canada,2
2009,AFG,Afghanistan,KAZ,Kazakhstan,SWE,Sweden,6
2009,SOM,Somalia,CHN,China,NLD,Netherlands,1
2009,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,190
2009,SOM,Somalia,THA,Thailand,FIN,Finland,1
2009,MMR,Myanmar,BGD,Bangladesh,GBR,United Kingdom of Great Britain and Northern Ireland,112
2009,SOM,Somalia,MYS,Malaysia,USA,United States of America,31
2009,AFG,Afghanistan,IDN,Indonesia,CAN,Canada,1
2009,BTN,Bhutan,NPL,Nepal,NOR,Norway,212
2009,IRQ,Iraq,THA,Thailand,USA,United States of America,38
2009,IRN,Iran (Islamic Rep. of),MYS,Malaysia,AUS,Australia,4
2009,SOM,Somalia,HKG,"China, Hong Kong SAR",USA,United States of America,2
2009,MMR,Myanmar,THA,Thailand,CAN,Canada,34
2009,IRQ,Iraq,MYS,Malaysia,SWE,Sweden,3
2009,AFG,Afghanistan,IND,India,NLD,Netherlands,6
2009,SOM,Somalia,CHN,China,DNK,Denmark,1
2009,MMR,Myanmar,PNG,Papua New Guinea,NZL,New Zealand,3
2009,AFG,Afghanistan,UZB,Uzbekistan,FIN,Finland,23
2009,SOM,Somalia,IND,India,GBR,United Kingdom of Great Britain and Northern Ireland,1
2009,SDN,Sudan,MYS,Malaysia,USA,United States of America,1
2009,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),CAN,Canada,10
2009,SOM,Somalia,NPL,Nepal,NOR,Norway,4
2009,MMR,Myanmar,THA,Thailand,USA,United States of America,18071
2009,MMR,Myanmar,MYS,Malaysia,AUS,Australia,342
2009,AFG,Afghanistan,IND,India,USA,United States of America,23
2009,AFG,Afghanistan,TJK,Tajikistan,CAN,Canada,8
2009,MMR,Myanmar,MYS,Malaysia,SWE,Sweden,71
2009,BTN,Bhutan,NPL,Nepal,NLD,Netherlands,120
2009,IRQ,Iraq,IRN,Iran (Islamic Rep. of),DNK,Denmark,4
2009,MMR,Myanmar,THA,Thailand,NZL,New Zealand,29
2009,IRQ,Iraq,UZB,Uzbekistan,FIN,Finland,1
2009,IRN,Iran (Islamic Rep. of),MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,2
2009,BTN,Bhutan,NPL,Nepal,USA,United States of America,18940
2009,AFG,Afghanistan,KGZ,Kyrgyzstan,CAN,Canada,5
2009,ERI,Eritrea,PAK,Pakistan,NOR,Norway,1
2009,SOM,Somalia,THA,Thailand,USA,United States of America,22
2009,BTN,Bhutan,NPL,Nepal,AUS,Australia,832
2009,COD,Dem. Rep. of the Congo,IND,India,USA,United States of America,1
2009,IRQ,Iraq,TJK,Tajikistan,CAN,Canada,2
2009,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,192
2009,SOM,Somalia,MYS,Malaysia,SWE,Sweden,1
2009,COD,Dem. Rep. of the Congo,THA,Thailand,NLD,Netherlands,3
2009,MMR,Myanmar,THA,Thailand,NOR,Norway,110
2009,MMR,Myanmar,THA,Thailand,GBR,United Kingdom of Great Britain and Northern Ireland,1
2009,SOM,Somalia,NPL,Nepal,USA,United States of America,5
2009,MMR,Myanmar,BGD,Bangladesh,AUS,Australia,120
2009,MMR,Myanmar,BGD,Bangladesh,USA,United States of America,302
2009,MMR,Myanmar,MYS,Malaysia,CAN,Canada,59
2009,AFG,Afghanistan,TJK,Tajikistan,USA,United States of America,13
2009,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,43
2009,IRQ,Iraq,IND,India,USA,United States of America,9
2009,AFG,Afghanistan,UZB,Uzbekistan,CAN,Canada,154
2009,BTN,Bhutan,NPL,Nepal,DNK,Denmark,175
2009,MMR,Myanmar,BGD,Bangladesh,CAN,Canada,3
2009,AFG,Afghanistan,PAK,Pakistan,SWE,Sweden,1
2009,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),FRA,France,20
2009,IRN,Iran (Islamic Rep. of),THA,Thailand,NLD,Netherlands,4
2009,SOM,Somalia,MYS,Malaysia,CAN,Canada,23
2009,SOM,Somalia,THA,Thailand,NLD,Netherlands,16
2009,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,158
2009,IRQ,Iraq,IND,India,AUS,Australia,1
2009,SOM,Somalia,KHM,Cambodia,USA,United States of America,1
2009,IRQ,Iraq,TJK,Tajikistan,USA,United States of America,2
2009,MMR,Myanmar,PLW,Palau,AUS,Australia,2
2009,MMR,Myanmar,IND,India,USA,United States of America,309
2009,AFG,Afghanistan,PAK,Pakistan,DNK,Denmark,3
2009,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,11
2009,MMR,Myanmar,SGP,Singapore,SWE,Sweden,1
2009,AFG,Afghanistan,UZB,Uzbekistan,FRA,France,4
2009,IRQ,Iraq,THA,Thailand,NLD,Netherlands,9
2009,BTN,Bhutan,NPL,Nepal,CAN,Canada,1644
2009,AFG,Afghanistan,TJK,Tajikistan,NLD,Netherlands,3
2009,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,3
2009,MMR,Myanmar,IND,India,AUS,Australia,103
2009,IRN,Iran (Islamic Rep. of),CHN,China,USA,United States of America,1
2009,AFG,Afghanistan,UZB,Uzbekistan,USA,United States of America,78
2009,AFG,Afghanistan,PNG,Papua New Guinea,AUS,Australia,2
2009,SOM,Somalia,IND,India,USA,United States of America,43
2009,AFG,Afghanistan,UZB,Uzbekistan,DNK,Denmark,10
2009,AFG,Afghanistan,IND,India,CAN,Canada,7
2009,AFG,Afghanistan,PAK,Pakistan,CHE,Switzerland,1
2009,MMR,Myanmar,MYS,Malaysia,FIN,Finland,1
2009,IRQ,Iraq,THA,Thailand,SWE,Sweden,1
2009,MMR,Myanmar,THA,Thailand,NLD,Netherlands,57
2009,IRQ,Iraq,CHN,China,USA,United States of America,1
2009,AFG,Afghanistan,PAK,Pakistan,CAN,Canada,208
2009,IRQ,Iraq,TJK,Tajikistan,NLD,Netherlands,2
2009,IRQ,Iraq,PAK,Pakistan,USA,United States of America,2
2009,AFG,Afghanistan,IDN,Indonesia,AUS,Australia,51
2009,MMR,Myanmar,THA,Thailand,AUS,Australia,859
2009,SDN,Sudan,IND,India,USA,United States of America,2
2009,BTN,Bhutan,MYS,Malaysia,USA,United States of America,1
2009,MMR,Myanmar,THA,Thailand,IRL,Ireland,3
